suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
clustered100:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,concorde,instances,0.01401319358132401,0.001252012645422179,0.01401319358132409,0.001252012645422179,3.672740044721979,0.024641771531252132,3.154146756000273
clustered100:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,concorde,instances,0.02428159752937254,0.0016321616798427292,0.02428159752937261,0.0016321616798427299,3.710064615916768,0.004149756828127238,0.5311688740002865
nonmetric100:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,concorde,instances,0.0008968571548170663,0.0003104632286245165,0.0008968571548171305,0.00031046322862451117,2.034104524926838,0.2351119507265622,30.094329692999963
nonmetric100:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,concorde,instances,0.006681403949705139,0.000978339879491102,0.006681403949705206,0.0009783398794911001,2.0459784458031045,0.20164226496875592,25.81020991600076
nonmetric100:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,concorde,instances,0.045266402117826315,0.0033741305849928406,0.045266402117826385,0.003374130584992838,2.1234866401221444,0.024662866843749853,3.156846955999981
nonmetric100:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,concorde,instances,0.30881742213190744,0.01379320994255463,0.30881742213190755,0.01379320994255463,2.653118632762965,0.004256822093758217,0.5448732280010518
manhattan500:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.00403821971535834,0.0004154140249577727,0.004059859501716875,0.00040659268069520804,20.795178076235224,1.141991519164062,146.17491445299993
manhattan500:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.006329387878845674,0.0005344344462871217,0.006351175246186952,0.0005332833687021176,20.842612215754603,1.0182362934453213,130.33424556100113
manhattan500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.03409873219862486,0.0009735063120813443,0.03412137833802768,0.0009813253468005214,21.417827730854583,0.1307326206328021,16.73377544099867
manhattan500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.05071263241072521,0.0020630568703775038,0.0507353995236551,0.0020630276002350416,21.761997660370234,0.03220233508593573,4.121898890999773
