suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
chebyshev100:num=128,two_opt:init=farthest_insertion,128,1,128,0,,concorde,instances,0.06813062441597025,0.004258496773735289,0.06813062441597029,0.00425849677373529,7.403255117109375,0.008996829140620832,1.1515941299994665
chebyshev100:num=128,lkh,128,3,384,0,,concorde,seeds,4.312383521147805e-05,6.832687948416015e-05,4.312383521150725e-05,6.832687948415691e-05,6.931236655297792,0.055736654257806606,21.402875234997737
clustered100:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,concorde,instances,0.038359568410633066,0.003288437883917259,0.038359568410633094,0.0032884378839172584,3.761401550504184,0.028559600757738224,3.6556288969904926
clustered100:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,concorde,instances,0.1646058570743492,0.009660670898656458,0.16460585707434922,0.00966067089865646,4.220451429435101,0.018860049726590944,2.414086365003641
clustered100:num=128,nearest_neighbor,128,3,384,0,,concorde,seeds,0.2715268700074512,0.0069705168485068875,0.2715268700074512,0.0069705168485068815,4.603945243588106,0.0008306222421670858,0.31895894099216093
clustered100:num=128,nearest_insertion,128,1,128,0,,concorde,instances,0.19424895698727274,0.005786121523392741,0.19424895698727274,0.005786121523392739,4.322617201428056,0.006689917140676016,0.8563093940065301
clustered100:num=128,farthest_insertion,128,1,128,0,,concorde,instances,0.06910071440383411,0.004500738707316512,0.06910071440383414,0.004500738707316513,3.8707094213470867,0.006416428039045741,0.8213027889978548
clustered100:num=128,random_insertion,128,3,384,0,,concorde,seeds,0.0935189205542541,0.006513229787504772,0.09351892055425415,0.006513229787504756,3.9583569636084874,0.003698780718750072,1.4203317960000277
clustered100:num=128,two_opt:init=farthest_insertion,128,1,128,0,,concorde,instances,0.05606031493855271,0.0038080114383143753,0.056060314938552736,0.0038080114383143753,3.823903532495495,0.008915059687474525,1.1411276399967392
clustered100:num=128,lkh,128,3,384,0,,concorde,seeds,0.00010852938130187535,0.00014967321142823052,0.00010852938130190397,0.00014967321142823052,3.622179100871071,0.06320128766926321,24.269294464997074
nonmetric100:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,concorde,instances,0.10661454255908474,0.008660874036799666,0.10661454255908477,0.00866087403679967,2.2449763454016276,0.026142263359346884,3.346209709996401
nonmetric100:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,concorde,instances,0.48960544702388625,0.029588912768370928,0.4896054470238863,0.029588912768370935,3.019293327446897,0.01818036940626655,2.3270872840021184
nonmetric100:num=128,nearest_neighbor,128,3,384,0,,concorde,seeds,1.357563483502199,0.028919356303917853,1.357563483502199,0.0289193563039176,4.768602496440024,0.00035491541665777504,0.13628751999658562
nonmetric100:num=128,nearest_insertion,128,1,128,0,,concorde,instances,2.3620579669670025,0.06539669156076777,2.3620579669670025,0.06539669156076776,6.772688520527918,0.0038443504140204254,0.49207685299461446
nonmetric100:num=128,farthest_insertion,128,1,128,0,,concorde,instances,2.562595168871291,0.06196422129017659,2.562595168871291,0.0619642212901766,7.17885526089126,0.003935911843754525,0.5037967160005792
nonmetric100:num=128,random_insertion,128,3,384,0,,concorde,seeds,2.4633831890580997,0.03154791685313925,2.4633831890581,0.031547916853139873,6.978691930848065,0.0022043455364671636,0.8464686860033908
nonmetric100:num=128,two_opt:init=farthest_insertion,128,1,128,0,,concorde,instances,0.780725800758238,0.029078082032251935,0.780725800758238,0.029078082032251935,3.599376638370203,0.00869978039842323,1.1135718909981733
nonmetric100:num=128,lkh,128,3,384,0,,concorde,seeds,5.746020655024905e-07,2.4723131455942586e-06,5.746020655302461e-07,2.4723131455942586e-06,2.0322606382019166,0.02793184825777691,10.725829730986334
manhattan500:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.046125722510407,0.0017734670617479274,0.04616458336711256,0.0017873897443363778,21.66710851809359,0.11505107990619479,14.726538227992933
manhattan500:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.16428266647233364,0.004676802470526495,0.16432565591173104,0.004681361596837735,24.114203684165933,0.10459895273432807,13.388665949993992
manhattan500:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,0.2598599363734547,0.00845354176115492,0.2599053011406635,0.00845249575631265,26.093016065055036,0.009186677257832324,3.5276840670076126
manhattan500:num=128,nearest_insertion,128,1,128,0,,lkh,instances,0.2742824339150623,0.003372680092608315,0.2743295829293434,0.003381271705860482,26.39098884276078,0.05240591754684942,6.707957445996726
manhattan500:num=128,farthest_insertion,128,1,128,0,,lkh,instances,0.1285110808270162,0.0026922198631389375,0.128551916506703,0.002688644002259761,23.372792870021797,0.053256431773498036,6.816823267007749
manhattan500:num=128,random_insertion,128,3,384,0,,lkh,seeds,0.157111007800555,0.0043218780202119245,0.15715323598026115,0.004321180422852841,23.965048813305057,0.027660055776076813,10.621461418013496
